ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
0,1,1,2,0.377646321,21,20,301,1,0.341290509,2,189,14.26096683,112,1,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,4,4.305328893,fd222c68b3ea444f15e0acaa2ac23a884b27547a
0,1,2,3,1.129562632,70,12,129.3333333,1,0.654270833,1,188,13.26096683,111,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,3.20624173,f5e9e0b6b992b763e411100bb41066e704764234
0,1,3,7,1.723936239,296,75,133.5714286,2,4.379436177,4,187,12.32414026,110,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,3,5.344943283,ce2bea8f6c9764feeb5fa022f60beac638e259bf
0,1,2,2,0.558629373,20,3,207,1,0.010451389,2,186,11.45062508,109,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,6,3.912023005,6f9c135a6ebcaa7595e9727480040a3a52b37d09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,6,3.916416658,1281489f72e956e2608f7a08a7054311bcd9907c
0,1,1,1,0,0,1,151,1,0.006226852,1,185,10.45062508,108,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,6,5.164785974,3828b02beddb88de90ec8c3efb23cbb7879603dd
0,1,2,5,1.666508623,485,30,54.2,1,1.189747685,2,184,9.450625081,107,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6,3.924950474,229b6ab05c35a30260544ceb6250c5e4a825dc8c
0,1,2,2,0.863120569,10,4,201,2,59.20149306,2,183,8.589404234,106,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,4,2.685114974,5b2202bb095ce9b801c3f81050f27b7b9920c0cf
0,1,3,5,1.656765315,294,1,12.2,2,27.09430324,1,182,7.589404234,105,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3.20624173,6184b9f83a5eb43dc211a397707e0984385af304
0,1,2,3,1.568218979,31,11,104.3333333,2,2.702033179,2,66,14.75745799,60,2,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,5,3.272691157,191a0ad502f5f971394c9256d127ae15e2ea88de
